0.001	34.961233980575
0.0012589254117941675	28.87374977278806
0.001584893192461114	23.823770752072765
0.001995262314968879	19.637753588330636
0.0025118864315095794	16.170741085728025
0.0031622776601683794	13.301708269191304
0.003981071705534973	10.929659861466659
0.005011872336272725	8.970358520846801
0.00630957344480193	7.353582501651691
0.007943282347242814	6.020827614387518
0.01	4.923381990131651
0.012589254117941675	4.020713606121818
0.01584893192461114	3.2791201532534835
0.0199526231496888	2.670598912579678
0.025118864315095808	2.1719011019723697
0.03162277660168379	1.7637408618651413
0.039810717055349734	1.430133843681947
0.05011872336272725	1.1578443918184556
0.06309573444801933	0.9359236923404607
0.07943282347242818	0.755324101855469
0.1	0.6085772548552388
0.12589254117941676	0.4895255499852257
0.15848931924611143	0.39309829634141163
0.19952623149688808	0.31512521144612676
0.25118864315095824	0.2521811462339975
0.31622776601683794	0.20145690551644985
0.3981071705534973	0.16065186552202038
0.5011872336272725	0.1278847888914071
0.6309573444801936	0.10161982350498724
0.7943282347242822	0.08060516285612322
1.	0.06382225757900267
1.2589254117941675	0.05044381298268387
1.584893192461114	0.03979909677212778
1.9952623149688808	0.03134532357306798
2.5118864315095824	0.024644085981927032
3.1622776601683795	0.019341971999160656
3.981071705534973	0.015154651190407736
5.011872336272725	0.011853831232475532
6.309573444801936	0.009256586383458398
7.943282347242821	0.0072166430097765815
10.	0.005617277239465677
12.589254117941687	0.004365538296169539
15.848931924611142	0.003387559950233227
19.952623149688787	0.0026247633511790706
25.11886431509582	0.0020307885785068105
31.622776601683793	0.0015690206546573715
39.81071705534978	0.0012105994195109498
50.11872336272725	0.0009328223378976592
63.09573444801943	0.0007178656456765768
79.43282347242821	0.0005517627787355711
100.	0.00042359022946017374
125.89254117941688	0.0003248202211771341
158.48931924611142	0.00024880720644542426
199.5262314968883	0.0001903814520852359
251.18864315095823	0.00014552810170582835
316.22776601683796	0.00011113429768310088
398.1071705534977	0.00008479036068823025
501.18723362727246	0.0000646338013887526
630.9573444801943	0.00004922718907401054
794.3282347242822	0.000037462720166768005
1000.	0.000028487794470541926
